game,winner,timeout,adjudicated_timeout,target_value_strength,steps,walls,invalid_moves,examples_generated,replay_size,policy_loss,value_loss,total_loss,best_value_loss,avg_root_max_visit_ratio,num_simulations,mcts_batch_size
268,2,0,0,1.0,24,8,0,24,7493,1.8656,0.341824,2.207423,0.153257,0.614112,200,1
269,2,0,0,1.0,20,8,0,20,7513,1.841555,0.281614,2.123169,0.153257,0.647236,200,1
270,1,0,0,1.0,11,6,0,11,7524,1.705447,0.33041,2.035857,0.153257,0.555048,200,1
271,1,0,0,1.0,19,8,0,19,7543,1.551689,0.29526,1.846949,0.153257,0.585824,200,1
272,1,0,0,1.0,35,8,0,35,7578,1.848452,0.24942,2.097872,0.153257,0.672362,200,1
273,2,0,0,1.0,22,7,0,22,7600,1.712212,0.304831,2.017043,0.153257,0.647784,200,1
274,2,0,0,1.0,26,8,0,26,7626,1.712407,0.288916,2.001323,0.153257,0.696753,200,1
275,1,0,0,1.0,51,8,0,51,7677,1.792138,0.341838,2.133976,0.153257,0.678983,200,1
276,2,0,0,1.0,30,8,0,30,7707,1.492414,0.2284,1.720814,0.153257,0.619095,200,1
277,2,0,0,1.0,14,7,0,14,7721,1.618689,0.296896,1.915585,0.153257,0.573582,200,1
278,2,0,0,1.0,22,8,0,22,7743,1.535978,0.258559,1.794537,0.153257,0.722704,200,1
279,1,0,0,1.0,19,7,0,19,7762,1.611874,0.247591,1.859466,0.153257,0.575509,200,1
280,1,0,0,1.0,21,7,0,21,7783,1.726471,0.343156,2.069627,0.153257,0.576932,200,1
281,2,0,0,1.0,70,8,0,70,7853,1.674596,0.276985,1.951582,0.153257,0.760517,200,1
282,1,0,0,1.0,31,8,0,31,7884,1.764214,0.277792,2.042006,0.153257,0.716161,200,1
283,2,0,0,1.0,18,7,0,18,7902,1.630493,0.281309,1.911802,0.153257,0.525126,200,1
284,2,0,0,1.0,18,8,0,18,7920,1.833141,0.283707,2.116848,0.153257,0.707705,200,1
285,1,0,0,1.0,19,8,0,19,7939,1.582493,0.292285,1.874778,0.153257,0.659085,200,1
286,2,0,0,1.0,20,8,0,20,7959,1.798398,0.301799,2.100197,0.153257,0.718593,200,1
287,2,0,0,1.0,20,8,0,20,7979,1.640069,0.247864,1.887933,0.153257,0.63995,200,1
288,2,0,0,1.0,24,8,0,24,8003,1.606217,0.229363,1.83558,0.153257,0.676089,200,1
289,2,0,0,1.0,28,8,0,28,8031,1.678908,0.319606,1.998514,0.153257,0.716439,200,1
290,2,0,0,1.0,18,7,0,18,8049,1.759187,0.376676,2.135863,0.153257,0.633166,200,1
291,2,0,0,1.0,16,7,0,16,8065,1.583611,0.337684,1.921296,0.153257,0.5625,200,1
292,1,0,0,1.0,39,8,0,39,8104,1.610052,0.293141,1.903193,0.153257,0.615513,200,1
293,2,0,0,1.0,22,8,0,22,8126,1.629101,0.262054,1.891156,0.153257,0.68593,200,1
294,1,1,1,0.1,80,8,0,80,8206,1.761322,0.287728,2.04905,0.153257,0.832161,200,1
295,2,0,0,1.0,24,8,0,24,8230,1.524271,0.262095,1.786366,0.153257,0.714405,200,1
296,1,0,0,1.0,23,8,0,23,8253,1.754081,0.248456,2.002537,0.153257,0.667031,200,1
297,2,1,1,0.1,80,8,0,80,8333,1.616502,0.345277,1.96178,0.153257,0.794661,200,1
298,2,0,0,1.0,32,8,0,32,8365,1.563618,0.183559,1.747178,0.153257,0.606313,200,1
299,1,0,0,1.0,25,8,0,25,8390,1.765606,0.240378,2.005984,0.153257,0.566633,200,1
300,1,0,0,1.0,19,8,0,19,8409,1.737832,0.323098,2.06093,0.153257,0.630257,200,1
301,1,1,1,0.1,80,7,0,80,8489,1.630216,0.234952,1.865168,0.153257,0.766709,200,1
302,2,0,0,1.0,20,8,0,20,8509,1.618459,0.241186,1.859645,0.153257,0.559799,200,1
303,1,0,0,1.0,67,8,0,67,8576,1.873269,0.288763,2.162031,0.153257,0.662567,200,1
304,2,0,0,1.0,24,8,0,24,8600,1.637204,0.261354,1.898558,0.153257,0.62835,200,1
305,2,0,0,1.0,20,7,0,20,8620,1.485476,0.285078,1.770554,0.153257,0.505025,200,1
306,2,0,0,1.0,26,8,0,26,8646,1.596922,0.308816,1.905738,0.153257,0.574411,200,1
307,1,0,0,1.0,27,7,0,27,8673,1.69618,0.255231,1.951411,0.153257,0.674297,200,1
308,2,0,0,1.0,28,8,0,28,8701,1.697849,0.262198,1.960047,0.153257,0.637832,200,1
309,2,0,0,1.0,26,8,0,26,8727,1.570717,0.393006,1.963723,0.153257,0.58678,200,1
310,2,0,0,1.0,20,8,0,20,8747,1.607031,0.343469,1.9505,0.153257,0.667337,200,1
311,2,0,0,1.0,22,8,0,22,8769,1.672401,0.376269,2.048671,0.153257,0.619233,200,1
312,2,0,0,1.0,16,7,0,16,8785,1.787371,0.233875,2.021246,0.153257,0.666457,200,1
313,2,0,0,1.0,20,8,0,20,8805,1.734171,0.242003,1.976174,0.153257,0.678643,200,1
314,2,0,0,1.0,34,8,0,34,8839,1.443537,0.280589,1.724126,0.153257,0.763523,200,1
315,1,0,0,1.0,27,8,0,27,8866,1.587182,0.240926,1.828108,0.153257,0.662014,200,1
316,1,0,0,1.0,17,7,0,17,8883,1.902705,0.308807,2.211512,0.153257,0.635235,200,1
317,2,0,0,1.0,20,8,0,20,8903,1.668889,0.309738,1.978626,0.153257,0.75,200,1
318,2,0,0,1.0,18,8,0,18,8921,1.802096,0.272037,2.074133,0.153257,0.760469,200,1
319,1,0,0,1.0,19,8,0,19,8940,1.650412,0.377617,2.028028,0.153257,0.706427,200,1
320,1,0,0,1.0,17,7,0,17,8957,1.849823,0.408527,2.25835,0.153257,0.753473,200,1
321,2,0,0,1.0,20,8,0,20,8977,1.562645,0.288587,1.851232,0.153257,0.71206,200,1
322,1,0,0,1.0,19,8,0,19,8996,1.801191,0.269427,2.070619,0.153257,0.668871,200,1
323,2,0,0,1.0,18,7,0,18,9014,1.654964,0.259543,1.914507,0.153257,0.678113,200,1
324,2,0,0,1.0,14,7,0,14,9028,1.622953,0.357363,1.980316,0.153257,0.599426,200,1
325,2,0,0,1.0,22,8,0,22,9050,1.721119,0.232924,1.954043,0.153257,0.656007,200,1
326,2,0,0,1.0,18,8,0,18,9068,1.580354,0.376754,1.957108,0.153257,0.58096,200,1
327,2,0,0,1.0,18,8,0,18,9086,1.694182,0.205962,1.900145,0.153257,0.700726,200,1
328,2,0,0,1.0,28,8,0,28,9114,1.597421,0.27433,1.871751,0.153257,0.686827,200,1
329,1,0,0,1.0,19,8,0,19,9133,1.609628,0.240797,1.850425,0.153257,0.712774,200,1
330,2,0,0,1.0,20,8,0,20,9153,1.771233,0.366265,2.137498,0.153257,0.661055,200,1
331,2,0,0,1.0,18,8,0,18,9171,1.61349,0.21041,1.8239,0.153257,0.671413,200,1
332,2,0,0,1.0,30,8,0,30,9201,1.702501,0.332727,2.035227,0.153257,0.740536,200,1
333,2,0,0,1.0,24,8,0,24,9225,1.703905,0.352233,2.056139,0.153257,0.701214,200,1
334,2,1,1,0.1,80,8,0,80,9305,1.633231,0.373787,2.007018,0.153257,0.787688,200,1
335,2,0,0,1.0,38,8,0,38,9343,1.649548,0.228561,1.878109,0.153257,0.716213,200,1
336,1,1,1,0.1,80,8,0,80,9423,1.549391,0.340765,1.890156,0.153257,0.778392,200,1
337,2,0,0,1.0,22,8,0,22,9445,1.753556,0.294982,2.048539,0.153257,0.682503,200,1
338,2,0,0,1.0,18,8,0,18,9463,1.812931,0.31332,2.126251,0.153257,0.608878,200,1
339,1,0,0,1.0,19,7,0,19,9482,1.612765,0.259522,1.872287,0.153257,0.716213,200,1
340,1,0,0,1.0,25,8,0,25,9507,1.555523,0.279694,1.835217,0.153257,0.681005,200,1
341,1,1,1,0.1,80,8,0,80,9587,1.601225,0.300053,1.901278,0.153257,0.738003,200,1
342,1,0,0,1.0,17,8,0,17,9604,1.747044,0.333161,2.080205,0.153257,0.660065,200,1
343,2,0,0,1.0,26,8,0,26,9630,1.489431,0.24945,1.738881,0.153257,0.625628,200,1
344,2,1,1,0.1,80,8,0,80,9710,1.651325,0.245974,1.8973,0.153257,0.775817,200,1
345,2,0,0,1.0,18,8,0,18,9728,1.726779,0.316581,2.04336,0.153257,0.683975,200,1
346,1,0,0,1.0,23,8,0,23,9751,1.674174,0.282501,1.956675,0.153257,0.731265,200,1
347,2,0,0,1.0,22,7,0,22,9773,1.792132,0.31014,2.102272,0.153257,0.609182,200,1
348,2,0,0,1.0,46,8,0,46,9819,1.696576,0.302892,1.999468,0.153257,0.650645,200,1
349,2,0,0,1.0,20,8,0,20,9839,1.745783,0.29196,2.037743,0.153257,0.666583,200,1
350,2,0,0,1.0,16,6,0,16,9855,1.589354,0.238732,1.828086,0.153257,0.489322,200,1
351,2,0,0,1.0,28,8,0,28,9883,1.858598,0.30281,2.161408,0.153257,0.607861,200,1
352,1,0,0,1.0,27,8,0,27,9910,1.925556,0.350362,2.275919,0.153257,0.668156,200,1
353,1,1,1,0.1,80,8,0,80,9990,1.796797,0.262181,2.058978,0.153257,0.659862,200,1
354,1,0,0,1.0,23,8,0,23,10013,1.528846,0.312956,1.841801,0.153257,0.559537,200,1
355,2,0,0,1.0,20,7,0,20,10033,1.694021,0.21067,1.904692,0.153257,0.613317,200,1
356,1,0,0,1.0,19,8,0,19,10052,1.808395,0.429793,2.238188,0.153257,0.702989,200,1
357,2,0,0,1.0,18,7,0,18,10070,1.634897,0.253388,1.888285,0.153257,0.634003,200,1
358,1,0,0,1.0,31,8,0,31,10101,1.631529,0.31325,1.944779,0.153257,0.761063,200,1
359,2,0,0,1.0,18,7,0,18,10119,1.562344,0.253274,1.815619,0.153257,0.684255,200,1
360,1,0,0,1.0,19,8,0,19,10138,1.686094,0.317137,2.003231,0.153257,0.665697,200,1
361,2,0,0,1.0,14,8,0,14,10152,1.666411,0.343818,2.01023,0.153257,0.586863,200,1
362,2,0,0,1.0,24,8,0,24,10176,1.746149,0.407737,2.153887,0.153257,0.636725,200,1
363,2,0,0,1.0,22,8,0,22,10198,1.551349,0.375962,1.92731,0.153257,0.659205,200,1
364,2,0,0,1.0,34,8,0,34,10232,1.5677,0.283719,1.851419,0.153257,0.632427,200,1
365,1,0,0,1.0,23,8,0,23,10255,1.644645,0.317028,1.961673,0.153257,0.653922,200,1
366,2,0,0,1.0,28,8,0,28,10283,1.545463,0.301394,1.846857,0.153257,0.579146,200,1
367,2,0,0,1.0,18,6,0,18,10301,1.565311,0.245357,1.810668,0.153257,0.726968,200,1
368,2,1,1,0.1,80,8,0,80,10381,1.553922,0.42167,1.975592,0.153257,0.777952,200,1
369,2,1,1,0.1,80,7,0,80,10461,1.57031,0.301665,1.871974,0.153257,0.580905,200,1
370,1,0,0,1.0,15,7,0,15,10476,1.633835,0.36663,2.000464,0.153257,0.618425,200,1
371,1,0,0,1.0,31,8,0,31,10507,1.547574,0.197759,1.745333,0.153257,0.737235,200,1
372,1,0,0,1.0,19,8,0,19,10526,1.735239,0.307437,2.042676,0.153257,0.70246,200,1
373,1,0,0,1.0,19,8,0,19,10545,1.663128,0.307909,1.971037,0.153257,0.715419,200,1
374,2,0,0,1.0,18,7,0,18,10563,1.545253,0.306403,1.851655,0.153257,0.694863,200,1
375,1,0,0,1.0,19,8,0,19,10582,1.595722,0.241967,1.83769,0.153257,0.649564,200,1
376,1,0,0,1.0,23,8,0,23,10605,1.656592,0.315799,1.972392,0.153257,0.596679,200,1
377,1,0,0,1.0,19,7,0,19,10624,1.465494,0.245956,1.71145,0.153257,0.599577,200,1
378,2,0,0,1.0,14,8,0,14,10638,1.606483,0.271662,1.878144,0.153257,0.661881,200,1
379,1,0,0,1.0,21,8,0,21,10659,1.625962,0.217618,1.84358,0.153257,0.633166,200,1
380,1,0,0,1.0,21,8,0,21,10680,1.563097,0.345104,1.9082,0.153257,0.676956,200,1
381,1,0,0,1.0,19,8,0,19,10699,1.464275,0.276271,1.740545,0.153257,0.631843,200,1
382,1,1,1,0.1,80,8,0,80,10779,1.535718,0.273488,1.809206,0.153257,0.684234,200,1
383,2,0,0,1.0,22,8,0,22,10801,1.462932,0.252333,1.715265,0.153257,0.691183,200,1
384,1,0,0,1.0,17,7,0,17,10818,1.734356,0.332005,2.066361,0.153257,0.596216,200,1
385,2,0,0,1.0,46,8,0,46,10864,1.542918,0.320659,1.863578,0.153257,0.626284,200,1
386,1,0,0,1.0,19,7,0,19,10883,1.692773,0.318013,2.010787,0.153257,0.740809,200,1
387,2,0,0,1.0,30,8,0,30,10913,1.611719,0.380395,1.992114,0.153257,0.68258,200,1
388,,1,0,0.1,80,8,0,80,10993,1.652131,0.24726,1.899391,0.153257,0.881595,200,1
389,1,0,0,1.0,27,8,0,27,11020,1.634624,0.214179,1.848803,0.153257,0.704076,200,1
390,1,0,0,1.0,19,8,0,19,11039,1.547702,0.264131,1.811833,0.153257,0.676012,200,1
391,1,0,0,1.0,17,7,0,17,11056,1.473835,0.31462,1.788456,0.153257,0.564883,200,1
392,1,0,0,1.0,25,8,0,25,11081,1.482689,0.258008,1.740696,0.153257,0.585327,200,1
393,2,0,0,1.0,26,8,0,26,11107,1.504792,0.201632,1.706424,0.153257,0.724198,200,1
394,2,0,0,1.0,28,8,0,28,11135,1.462724,0.330757,1.79348,0.153257,0.743719,200,1
395,1,0,0,1.0,23,8,0,23,11158,1.692287,0.405261,2.097548,0.153257,0.654577,200,1
396,1,0,0,1.0,19,8,0,19,11177,1.364259,0.236469,1.600729,0.153257,0.684739,200,1
397,2,0,0,1.0,20,7,0,20,11197,1.51751,0.261657,1.779167,0.153257,0.572362,200,1
398,1,0,0,1.0,19,8,0,19,11216,1.492946,0.277832,1.770777,0.153257,0.723618,200,1
399,1,1,1,0.1,80,8,0,80,11296,1.526909,0.245207,1.772116,0.153257,0.705465,200,1
400,2,0,0,1.0,28,8,0,28,11324,1.567343,0.303096,1.870439,0.153257,0.686289,200,1
401,1,0,0,1.0,17,7,0,17,11341,1.484787,0.306532,1.791318,0.153257,0.662725,200,1
402,2,0,0,1.0,22,7,0,22,11363,1.57768,0.267929,1.84561,0.153257,0.711969,200,1
403,1,0,0,1.0,27,8,0,27,11390,1.608741,0.448397,2.057138,0.153257,0.749488,200,1
404,1,0,0,1.0,23,8,0,23,11413,1.756067,0.349111,2.105178,0.153257,0.779987,200,1
405,1,0,0,1.0,27,8,0,27,11440,1.897202,0.365022,2.262224,0.153257,0.692351,200,1
406,1,0,0,1.0,23,8,0,23,11463,1.636294,0.327713,1.964006,0.153257,0.600175,200,1
407,2,0,0,1.0,20,8,0,20,11483,1.623379,0.310346,1.933725,0.153257,0.626884,200,1
408,1,0,0,1.0,19,8,0,19,11502,1.553046,0.302932,1.855978,0.153257,0.665961,200,1
409,1,1,1,0.1,80,8,0,80,11582,1.585429,0.295483,1.880912,0.153257,0.788945,200,1
410,1,0,0,1.0,11,7,0,11,11593,1.639417,0.324486,1.963902,0.153257,0.585199,200,1
411,2,0,0,1.0,22,7,0,22,11615,1.614447,0.309709,1.924155,0.153257,0.588397,200,1
412,1,0,0,1.0,15,7,0,15,11630,1.623381,0.349496,1.972877,0.153257,0.636181,200,1
413,1,0,0,1.0,17,8,0,17,11647,1.525244,0.32006,1.845303,0.153257,0.772983,200,1
414,2,0,0,1.0,22,8,0,22,11669,1.707208,0.288622,1.99583,0.153257,0.617405,200,1
415,2,0,0,1.0,22,8,0,22,11691,1.4895,0.331484,1.820984,0.153257,0.692782,200,1
416,1,0,0,1.0,23,8,0,23,11714,1.572816,0.283859,1.856674,0.153257,0.715971,200,1
417,1,0,0,1.0,27,8,0,27,11741,1.562381,0.295189,1.85757,0.153257,0.67225,200,1
418,1,0,0,1.0,15,7,0,15,11756,1.729822,0.292513,2.022335,0.153257,0.739028,200,1
419,2,0,0,1.0,22,8,0,22,11778,1.678118,0.350175,2.028294,0.153257,0.709685,200,1
420,2,0,0,1.0,22,7,0,22,11800,1.653354,0.347727,2.001081,0.153257,0.592051,200,1
421,2,0,0,1.0,16,7,0,16,11816,1.731596,0.249365,1.980961,0.153257,0.622802,200,1
422,1,0,0,1.0,23,8,0,23,11839,1.666639,0.287231,1.953871,0.153257,0.616561,200,1
423,2,0,0,1.0,22,8,0,22,11861,1.639858,0.348382,1.98824,0.153257,0.656007,200,1
424,1,0,0,1.0,23,8,0,23,11884,1.399715,0.311911,1.711626,0.153257,0.701551,200,1
425,2,0,0,1.0,14,7,0,14,11898,1.679773,0.291902,1.971675,0.153257,0.608758,200,1
426,2,0,0,1.0,22,7,0,22,11920,1.592715,0.358494,1.951209,0.153257,0.600731,200,1
427,2,0,0,1.0,16,8,0,16,11936,1.522117,0.306783,1.8289,0.153257,0.612437,200,1
428,1,0,0,1.0,17,8,0,17,11953,1.595883,0.220403,1.816286,0.153257,0.556311,200,1
429,1,0,0,1.0,23,8,0,23,11976,1.518168,0.303666,1.821834,0.153257,0.68582,200,1
430,1,0,0,1.0,17,7,0,17,11993,1.718533,0.364077,2.08261,0.153257,0.658587,200,1
431,1,0,0,1.0,25,8,0,25,12018,1.666405,0.310731,1.977137,0.153257,0.693467,200,1
432,1,0,0,1.0,25,7,0,25,12043,1.582021,0.287964,1.869985,0.153257,0.593367,200,1
433,2,0,0,1.0,20,8,0,20,12063,1.673824,0.278199,1.952023,0.153257,0.774874,200,1
434,2,0,0,1.0,22,7,0,22,12085,1.449162,0.337482,1.786644,0.153257,0.640475,200,1
435,2,0,0,1.0,16,8,0,16,12101,1.722993,0.426221,2.149213,0.153257,0.658291,200,1
436,2,0,0,1.0,24,8,0,24,12125,1.735251,0.400134,2.135385,0.153257,0.710846,200,1
437,1,0,0,1.0,27,8,0,27,12152,1.282831,0.339677,1.622507,0.153257,0.753024,200,1
438,2,0,0,1.0,18,8,0,18,12170,1.59129,0.338051,1.92934,0.153257,0.680905,200,1
439,,1,0,0.1,80,8,0,80,12250,1.327292,0.28126,1.608552,0.153257,0.780088,200,1
440,1,0,0,1.0,19,8,0,19,12269,1.627875,0.29134,1.919215,0.153257,0.691087,200,1
441,1,0,0,1.0,23,8,0,23,12292,1.541519,0.293879,1.835398,0.153257,0.686039,200,1
442,2,0,0,1.0,18,8,0,18,12310,1.652776,0.276704,1.929481,0.153257,0.673088,200,1
443,1,0,0,1.0,31,8,0,31,12341,1.633257,0.317393,1.950649,0.153257,0.63268,200,1
444,2,0,0,1.0,24,8,0,24,12365,1.676874,0.32727,2.004144,0.153257,0.721524,200,1
445,1,0,0,1.0,27,8,0,27,12392,1.60539,0.345966,1.951356,0.153257,0.713568,200,1
446,1,0,0,1.0,19,8,0,19,12411,1.565999,0.281426,1.847425,0.153257,0.574187,200,1
447,1,0,0,1.0,19,8,0,19,12430,1.56095,0.29724,1.858189,0.153257,0.596403,200,1
448,1,0,0,1.0,27,8,0,27,12457,1.569756,0.206782,1.776538,0.153257,0.666481,200,1
449,1,0,0,1.0,31,8,0,31,12488,1.480224,0.306194,1.786418,0.153257,0.670449,200,1
450,1,0,0,1.0,23,8,0,23,12511,1.552474,0.279628,1.832103,0.153257,0.657199,200,1
451,1,0,0,1.0,19,8,0,19,12530,1.553652,0.271915,1.825567,0.153257,0.642687,200,1
452,1,0,0,1.0,17,6,0,17,12547,1.547516,0.262436,1.809952,0.153257,0.643512,200,1
453,1,0,0,1.0,23,8,0,23,12570,1.581872,0.247187,1.829059,0.153257,0.639502,200,1
454,2,0,0,1.0,18,8,0,18,12588,1.475148,0.294704,1.769853,0.153257,0.650475,200,1
455,1,0,0,1.0,19,8,0,19,12607,1.701434,0.278206,1.97964,0.153257,0.706691,200,1
456,2,0,0,1.0,30,8,0,30,12637,1.463648,0.309525,1.773173,0.153257,0.652429,200,1
457,1,0,0,1.0,15,7,0,15,12652,1.529178,0.281111,1.810289,0.153257,0.649246,200,1
458,1,0,0,1.0,23,8,0,23,12675,1.684941,0.297317,1.982258,0.153257,0.574394,200,1
459,1,0,0,1.0,35,8,0,35,12710,1.597718,0.336484,1.934201,0.153257,0.71687,200,1
460,1,0,0,1.0,23,7,0,23,12733,1.774852,0.35498,2.129832,0.153257,0.637972,200,1
461,1,0,0,1.0,21,8,0,21,12754,1.75003,0.301374,2.051405,0.153257,0.653506,200,1
462,1,0,0,1.0,39,8,0,39,12793,1.705834,0.369855,2.075689,0.153257,0.73573,200,1
463,1,1,1,0.1,80,8,0,80,12873,1.677476,0.414657,2.092133,0.153257,0.913003,200,1
464,2,0,0,1.0,20,8,0,20,12893,1.456831,0.319893,1.776724,0.153257,0.679899,200,1
465,2,0,0,1.0,26,8,0,26,12919,1.637816,0.270647,1.908463,0.153257,0.669695,200,1
466,1,0,0,1.0,27,8,0,27,12946,1.646029,0.338558,1.984586,0.153257,0.624791,200,1
467,1,0,0,1.0,11,7,0,11,12957,1.378282,0.289194,1.667476,0.153257,0.506167,200,1
468,2,1,1,0.1,80,8,0,80,13037,1.772195,0.290877,2.063071,0.153257,0.90647,200,1
469,1,0,0,1.0,15,8,0,15,13052,1.519248,0.248387,1.767635,0.153257,0.619095,200,1
470,1,0,0,1.0,17,8,0,17,13069,1.587129,0.294616,1.881746,0.153257,0.678096,200,1
471,1,0,0,1.0,17,6,0,17,13086,1.700516,0.26443,1.964947,0.153257,0.695832,200,1
472,2,0,0,1.0,30,8,0,30,13116,1.505144,0.319967,1.825111,0.153257,0.671022,200,1
473,2,0,0,1.0,24,8,0,24,13140,1.618433,0.324219,1.942652,0.153257,0.65871,200,1
474,2,0,0,1.0,18,7,0,18,13158,1.455574,0.264849,1.720423,0.153257,0.655221,200,1
475,1,0,0,1.0,19,7,0,19,13177,1.724799,0.321758,2.046557,0.153257,0.599841,200,1
476,2,0,0,1.0,22,8,0,22,13199,1.538627,0.242012,1.780639,0.153257,0.592965,200,1
477,2,0,0,1.0,20,8,0,20,13219,1.525809,0.252179,1.777988,0.153257,0.690704,200,1
478,2,0,0,1.0,18,7,0,18,13237,1.664671,0.278142,1.942813,0.153257,0.688442,200,1
479,1,0,0,1.0,17,7,0,17,13254,1.775829,0.309857,2.085686,0.153257,0.745197,200,1
480,1,0,0,1.0,19,8,0,19,13273,1.578302,0.27735,1.855652,0.153257,0.650357,200,1
481,1,0,0,1.0,19,7,0,19,13292,1.622609,0.273356,1.895965,0.153257,0.62338,200,1
482,1,0,0,1.0,23,8,0,23,13315,1.50212,0.271577,1.773697,0.153257,0.761197,200,1
483,2,0,0,1.0,24,7,0,24,13339,1.757165,0.292892,2.050057,0.153257,0.632119,200,1
484,1,0,0,1.0,23,8,0,23,13362,1.634785,0.271147,1.905932,0.153257,0.660913,200,1
485,1,0,0,1.0,15,7,0,15,13377,1.731239,0.277865,2.009104,0.153257,0.621776,200,1
486,1,0,0,1.0,19,6,0,19,13396,1.555588,0.282573,1.838161,0.153257,0.639513,200,1
487,2,0,0,1.0,18,8,0,18,13414,1.702077,0.331419,2.033496,0.153257,0.651033,200,1
488,2,0,0,1.0,10,6,0,10,13424,1.673231,0.223177,1.896408,0.153257,0.696482,200,1
489,1,0,0,1.0,21,8,0,21,13445,1.709624,0.309912,2.019536,0.153257,0.669538,200,1
490,1,0,0,1.0,13,7,0,13,13458,1.506647,0.281377,1.788024,0.153257,0.717433,200,1
491,2,0,0,1.0,30,8,0,30,13488,1.5781,0.441846,2.019946,0.153257,0.660637,200,1
492,1,0,0,1.0,23,8,0,23,13511,1.456041,0.304869,1.76091,0.153257,0.656981,200,1
493,2,0,0,1.0,18,7,0,18,13529,1.63553,0.36875,2.004279,0.153257,0.673646,200,1
494,2,0,0,1.0,20,8,0,20,13549,1.53447,0.294223,1.828694,0.153257,0.786432,200,1
495,2,0,0,1.0,22,8,0,22,13571,1.730467,0.331071,2.061538,0.153257,0.690726,200,1
496,1,0,0,1.0,19,8,0,19,13590,1.635107,0.334547,1.969654,0.153257,0.711188,200,1
497,2,0,0,1.0,18,7,0,18,13608,1.316545,0.312937,1.629482,0.153257,0.598269,200,1
498,1,0,0,1.0,37,7,0,37,13645,1.648014,0.283708,1.931723,0.153257,0.605052,200,1
499,2,0,0,1.0,22,7,0,22,13667,1.677553,0.287611,1.965164,0.153257,0.643216,200,1
500,1,0,0,1.0,19,7,0,19,13686,1.530779,0.301935,1.832713,0.153257,0.635546,200,1
501,2,0,0,1.0,18,7,0,18,13704,1.522083,0.34567,1.867753,0.153257,0.65187,200,1
502,1,0,0,1.0,23,8,0,23,13727,1.466817,0.330953,1.79777,0.153257,0.6513,200,1
503,2,0,0,1.0,26,8,0,26,13753,1.711015,0.316637,2.027653,0.153257,0.684577,200,1
504,1,1,1,0.1,80,8,0,80,13833,1.513749,0.327931,1.84168,0.153257,0.677575,200,1
505,2,0,0,1.0,18,8,0,18,13851,1.593804,0.297894,1.891698,0.153257,0.721943,200,1
506,2,0,0,1.0,22,7,0,22,13873,1.65344,0.445755,2.099195,0.153257,0.722019,200,1
507,1,0,0,1.0,19,8,0,19,13892,1.687559,0.3872,2.074759,0.153257,0.727056,200,1
508,2,0,0,1.0,22,7,0,22,13914,1.5223,0.334991,1.857291,0.153257,0.674966,200,1
509,2,0,0,1.0,12,7,0,12,13926,1.672263,0.411752,2.084015,0.153257,0.66206,200,1
510,2,0,0,1.0,18,7,0,18,13944,1.585851,0.284484,1.870335,0.153257,0.760748,200,1
511,2,0,0,1.0,20,8,0,20,13964,1.664817,0.461162,2.125979,0.153257,0.629397,200,1
512,1,0,0,1.0,11,7,0,11,13975,1.426362,0.213607,1.639969,0.153257,0.638191,200,1
513,2,0,0,1.0,18,8,0,18,13993,1.539061,0.265075,1.804135,0.153257,0.608878,200,1
514,1,0,0,1.0,15,6,0,15,14008,1.385801,0.417403,1.803204,0.153257,0.611725,200,1
515,1,0,0,1.0,19,8,0,19,14027,1.605194,0.35596,1.961153,0.153257,0.682624,200,1
516,2,0,0,1.0,22,6,0,22,14049,1.620829,0.298626,1.919455,0.153257,0.679534,200,1
517,2,0,0,1.0,24,8,0,24,14073,1.418941,0.356585,1.775526,0.153257,0.710008,200,1
518,2,0,0,1.0,22,7,0,22,14095,1.469683,0.346811,1.816493,0.153257,0.745317,200,1
519,1,0,0,1.0,27,8,0,27,14122,1.461905,0.221416,1.68332,0.153257,0.709473,200,1
520,1,0,0,1.0,27,8,0,27,14149,1.494138,0.328093,1.822232,0.153257,0.673739,200,1
521,1,0,0,1.0,15,7,0,15,14164,1.461186,0.292128,1.753314,0.153257,0.652931,200,1
522,1,0,0,1.0,19,7,0,19,14183,1.441136,0.346756,1.787892,0.153257,0.593229,200,1
523,1,0,0,1.0,19,8,0,19,14202,1.539498,0.321046,1.860544,0.153257,0.674689,200,1
524,2,0,0,1.0,18,8,0,18,14220,1.636379,0.25275,1.889129,0.153257,0.727247,200,1
525,1,0,0,1.0,23,8,0,23,14243,1.489921,0.29394,1.783861,0.153257,0.678173,200,1
526,1,0,0,1.0,19,8,0,19,14262,1.435336,0.283465,1.718801,0.153257,0.702195,200,1
527,1,0,0,1.0,17,7,0,17,14279,1.510179,0.234503,1.744682,0.153257,0.667159,200,1
528,2,0,0,1.0,26,7,0,26,14305,1.588008,0.449169,2.037176,0.153257,0.655199,200,1
529,2,1,1,0.1,80,8,0,80,14385,1.531411,0.378948,1.910359,0.153257,0.794095,200,1
530,1,0,0,1.0,19,8,0,19,14404,1.665956,0.345748,2.011703,0.153257,0.64877,200,1
531,2,0,0,1.0,16,8,0,16,14420,1.557247,0.308324,1.865572,0.153257,0.624686,200,1
532,1,0,0,1.0,27,8,0,27,14447,1.58359,0.313606,1.897196,0.153257,0.681928,200,1
533,2,0,0,1.0,26,7,0,26,14473,1.711984,0.404989,2.116973,0.153257,0.671627,200,1
534,1,0,0,1.0,31,8,0,31,14504,1.425919,0.307649,1.733567,0.153257,0.647269,200,1
